artikel_id;udbud_id;url;udd6;Titel;Educational_Category;displaydocclass;kaldenavn;hovedinst;hovedinsttx;instkommune;instkommunetx;instregion;instregiontx;afbrud_statusaar;afbrud_n;afbrud;afbrud_aggr;timetal_statusaar;timetal_OfSupervision;timetal_WithFewStudents;timetal_WithManyStudents;branche_statusaar;branche_n;branchepct1;branchepct2;branchepct3;branchepct4;branchetxt1;branchetxt2;branchetxt3;branchetxt4;offt_privat;ledighed_nyudd_statusaar;ledighed_nyudd_n;ledighed_nyudd;ledighed_nyudd_aggr;maanedloen_nyudd_statusaar;maanedloen_nyudd_n;maanedloen_nyudd;maanedloenp25_nyudd;maanedloenp75_nyudd;maanedloen_nyudd_aggr;ledighed_10aar_statusaar;ledighed_10aar_n;ledighed_10aar;ledighed_10aar_aggr;maanedloen_10aar_statusaar;maanedloen_10aar_n;maanedloen_10aar;maanedloenp25_10aar;maanedloenp75_10aar;maanedloen_10aar_aggr;studbesvarelser_antal;studbesvarelser_pct;fagligmiljo_statusaar;fagligmiljo_n;fagligmiljo_ntotal;fagligmiljo_likert;arbmedstud_statusaar;arbmedstud_n;arbmedstud_ntotal;arbmedstud_likert;medstuderende_n;medstuderende_ntotal;medstuderende_likert;medstuderende_statusaar;socialtmiljo_statusaar;socialtmiljo_n;socialtmiljo_ntotal;socialtmiljo_likert;tidsforbrug_p50;tidsforbrug_undv_pct;tidsforbrug_n;tidsforbrug_arbejde;tidsforbrug_arbejde_n;tidsforbrug_studjob_pct;udb_undervisning_statusaar;udbytte_undervisning_n;udbytte_undervisning_ntotal;udbytte_undervisning_likert;uddaktivitet_opgaver_pct;uddaktivitet_praktik_pct;uddaktivitet_statusaar;uddaktivitet_udlandsophold_pct;uddaktivitet_undervisning_pct;und_engagerede_statusaar;undervisere_engagerede_n;undervisere_engagerede_ntotal;undervisere_engagerede_likert;und_feedback_statusaar;undervisere_feedback_n;undervisere_feedback_ntotal;undervisere_feedback_likert;und_hjaelp_statusaar;undervisere_hjaelp_n;undervisere_hjaelp_ntotal;undervisere_hjaelp_likert;und_kontakt_statusaar;undervisere_kontakt_n;undervisere_kontakt_ntotal;undervisere_kontakt_likert;undervisningsform_statusaar;undervisningsform_n;undervisningsform_p1;undervisningsform_p2;undervisningsform_p3;undervisningsform_p4;undervisningsform_p5;ensom_statusaar;ensom_n;ensom_ntotal;ensom_likert;ensom_altid;ensom_ofte;ensom_nogle;ensom_sjaeldent;ensom_aldrig;stress_daglig_statusaar;stress_daglig_n;stress_daglig_ntotal;stress_daglig_likert;stress_daglig_altid;stress_daglig_ofte;stress_daglig_nogle;stress_daglig_sjaeldent;stress_daglig_aldrig;tilpas_statusaar;tilpas_n;tilpas_ntotal;tilpas_likert;dimbesvarelser_antal;dimbesvarelser_pct;foerstejob_statusaar;foerstejob_n;foerstejob1pct;foerstejob1tx;foerstejob2pct;foerstejob2tx;foerstejob3pct;foerstejob3tx;foerstejob4pct;foerstejob4tx;arbejdsform_statusaar;arbejdsform_n;arbejdsform_fastedagtimer_pct;arbejdsform_faste_aften_nat_pct;arbejdsform_fleksible_pct;arbejdsform_skiftende_pct;arbejdsform_tilretteselv_pct;arbejdsform_andet_pct;arbejdsform_andet_pct2;arbejdstid_statusaar;arbejdstid_n;arbejdstid_timer;jobskabende_statusaar;jobskabende_n;jobskabende_p1;jobskabende_p2;jobskabende_p3;jobskabende_p4;jobskabende_p5;kompetencerudd_statusaar;kompetencerudd_n;kompetencerudd_p1;kompetencerudd_p2;kompetencerudd_p3;kompetencerudd_p4;kompetencerudd_p5;rel_over_udd_job_statusaar;relevans_overens_udd_job_n;relevans_overens_udd_job_ntotal;relevans_overens_udd_job_likert;ruster_til_job_statusaar;ruster_til_job_n;ruster_til_job_ntotal;ruster_til_job_likert;udlandet_statusaar;udlandet_n;udlandet_dk25_pct;udlandet_dk_pct;udlandet_udlandet_pct;hyppigsteid1;hyppigsteid2;hyppigsteid3;hyppigstepct1;hyppigstepct2;hyppigstepct3;hyppigstetx1;hyppigstetx2;hyppigstetx3;hyppigste_statusaar;hyppigste_n
udb2-kacivbiomedteknologi;751431;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/tekniskvidenskabeligekandidatuddannelser/civilingenioeruddannelser/biomedicinsk-teknologi;304962, 719562, 831262;Biomedicinsk teknologi;Universitetsuddannelser;Kandidatuddannelse;;751465;Aarhus Universitet;751;Aarhus;1082;Midtjylland;202110-202409;36;14;;E2024F2025;23;203;53;202111-202311;765;25;18;13;44;Industri;Information og kommunikation;Videnservice;Øvrige brancher;66;202104-202412;45;5;;202101-202312;30;42.250;37.500;44.800;;202104-202412;37;0;;202101-202312;27;50.700;47.300;62.200;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;Ingen data;;;;;;;;;;Ingen data;;;;25,00;0,00;E2024F2025;0,00;75,00;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;
udb2-kacivbiomedteknologi;999999;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/tekniskvidenskabeligekandidatuddannelser/civilingenioeruddannelser/biomedicinsk-teknologi;304962, 719562, 831262;Biomedicinsk teknologi;Universitetsuddannelser;Kandidatuddannelse;;999999;Uddannelsen på landsplan;;;;;202110-202409;36;14;;E2024F2025;23;203;53;202111-202311;765;25;18;13;44;Industri;Information og kommunikation;Videnservice;Øvrige brancher;66;202104-202412;45;5;;202101-202312;30;42.250;37.500;44.800;;202104-202412;37;0;;202101-202312;27;50.700;47.300;62.200;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;Ingen data;;;;;;;;;;Ingen data;;;;25,00;0,00;E2024F2025;0,00;75,00;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;
udb2-kacivbioteknologi;280442;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/tekniskvidenskabeligekandidatuddannelser/civilingenioeruddannelser/biotechnology-engineering;769562, 672862, 300062, 837162, 833362;Biotechnology (Engineering);Universitetsuddannelser;Kandidatuddannelse;;173405;Danmarks Tekniske Universitet;173;Lyngby-Taarbæk;1084;Hovedstaden;202110-202409;262;3;;E2024F2025;23;137;175;202111-202311;1864;57;18;11;14;Industri;Videnservice;Undervisning;Øvrige brancher;84;202104-202412;222;2;;202101-202312;121;41.400;34.700;48.200;;202104-202412;190;0;;202101-202312;115;62.200;53.700;72.100;;93;45;202310-202312;91;91;4,48;202310-202312;93;93;4,23;10;10;4,20;202310-202312;202310-202312;90;91;4,30;37,0;49;87;15,0;64;89;202310-202312;92;93;4,27;25,00;0,00;E2024F2025;0,00;75,00;202310-202312;93;93;4,16;202310-202312;91;93;3,71;202310-202312;93;93;4,08;202310-202312;93;93;3,88;202310-202312;93;Forelæsninger;Selvstudie (forberedelse, læsning, hjemmeopgaver);Projektarbejde (både individuelt og i grupper);Gruppearbejde (læsegruppe, studiegruppe);Klasseundervisning (holdundervisning);202310-202312;86;86;3,38;2,00;10,00;43,00;35,00;9,00;202310-202312;86;86;3,36;2,00;21,00;30,00;31,00;15,00;202310-202312;91;91;4,30;52;33;202310-202312;47;47;Jeg søgte og blev ansat efter et stillingsopslag;15;Jeg fortsatte i job på den arbejdsplads, hvor jeg skrev opgave / projekt / speciale eller var i praktik;13;Jeg fik job gennem mit netværk;11;Jeg blev headhuntet;202310-202312;47;26;0;45;0;30;0;0;202310-202312;47;39;202310-202312;46;De kompetencer, jeg fik fra uddannelsen;Afsluttende opgave (projekt/speciale);Jeg har den uddannelse, som er en forudsætning for jobbet;Netværk (fagligt, privat eller formaliseret med mentor eller lignende);Studiejob;202310-202312;46;Tilegnelse af ny viden;Analytiske kompetencer;Anvendelse af teori og metode inden for mit fagområde;Min evne til at arbejde struktureret og overholde deadlines;Praktiske færdigheder;202310-202312;47;47;3,77;202310-202312;47;47;4,00;202310-202312;47;6;79;15;;;;;;;;;;Ingen data;
udb2-kacivbioteknologi;851416;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/tekniskvidenskabeligekandidatuddannelser/civilingenioeruddannelser/biotechnology-engineering;769562, 672862, 300062, 837162, 833362;Biotechnology (Engineering);Universitetsuddannelser;Kandidatuddannelse;;851446;Aalborg Universitet;851;Aalborg;1081;Nordjylland;202110-202409;113;3;;E2024F2025;105;37;166;202111-202311;709;37;21;14;28;Industri;Videnservice;Undervisning;Øvrige brancher;67;202104-202412;84;3;;202101-202312;42;36.050;33.200;38.500;;202104-202412;87;1;;202101-202312;49;54.700;46.400;67.400;;41;48;202310-202312;39;39;4,31;202310-202312;40;40;4,18;40;40;4,28;202310-202312;202310-202312;39;39;3,95;40,0;53;35;6,0;21;85;202310-202312;40;40;4,08;50,00;0,00;E2024F2025;0,00;50,00;202310-202312;39;39;4,31;202310-202312;39;40;4,08;202310-202312;38;39;4,08;202310-202312;38;39;3,87;202310-202312;41;Projektarbejde (både individuelt og i grupper);Forelæsninger;Gruppearbejde (læsegruppe, studiegruppe);Selvstudie (forberedelse, læsning, hjemmeopgaver);Øvelsestimer (herunder værksteds- og laboratoriearbejde);202310-202312;33;33;3,27;6,00;21,00;27,00;30,00;15,00;202310-202312;31;33;3,39;6,00;10,00;42,00;23,00;19,00;202310-202312;39;39;4,13;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;
udb2-kacivbioteknologi;999999;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/tekniskvidenskabeligekandidatuddannelser/civilingenioeruddannelser/biotechnology-engineering;769562, 672862, 300062, 837162, 833362;Biotechnology (Engineering);Universitetsuddannelser;Kandidatuddannelse;;999999;Uddannelsen på landsplan;;;;;202110-202409;375;3;;E2024F2025;56;97;171;202111-202311;2573;51;19;12;18;Industri;Videnservice;Undervisning;Øvrige brancher;79;202104-202412;306;3;;202101-202312;163;39.000;33.500;47.100;;202104-202412;301;0;;202101-202312;164;59.550;51.550;69.500;;134;46;202310-202312;130;130;4,43;202310-202312;133;133;4,21;50;50;4,26;202310-202312;202310-202312;129;130;4,19;38,5;50;122;14,0;85;88;202310-202312;132;133;4,21;37,50;0,00;E2024F2025;0,00;62,50;202310-202312;132;132;4,20;202310-202312;130;133;3,82;202310-202312;131;132;4,08;202310-202312;131;132;3,88;202310-202312;134;Forelæsninger;Projektarbejde (både individuelt og i grupper);Selvstudie (forberedelse, læsning, hjemmeopgaver);Gruppearbejde (læsegruppe, studiegruppe);Øvelsestimer (herunder værksteds- og laboratoriearbejde);202310-202312;119;119;3,35;3,00;13,00;39,00;34,00;11,00;202310-202312;117;119;3,37;3,00;18,00;33,00;29,00;16,00;202310-202312;130;130;4,25;66;31;202310-202312;60;47;Jeg søgte og blev ansat efter et stillingsopslag;15;Jeg fortsatte i job på den arbejdsplads, hvor jeg skrev opgave / projekt / speciale eller var i praktik;13;Jeg fik job gennem mit netværk;10;Jeg fortsatte i job på den arbejdsplads, hvor jeg havde studiejob;202310-202312;60;23;0;43;0;33;0;0;202310-202312;60;39;202310-202312;59;De kompetencer, jeg fik fra uddannelsen;Jeg har den uddannelse, som er en forudsætning for jobbet;Afsluttende opgave (projekt/speciale);Netværk (fagligt, privat eller formaliseret med mentor eller lignende);Studiejob;202310-202312;59;Tilegnelse af ny viden;Analytiske kompetencer;Anvendelse af teori og metode inden for mit fagområde;Min evne til at arbejde struktureret og overholde deadlines;Tekniske kompetencer;202310-202312;60;60;3,87;202310-202312;60;60;4,10;202310-202312;60;8;80;12;;;;;;;;;;Ingen data;
udb2-kacivbygenergidesign;851416;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/tekniskvidenskabeligekandidatuddannelser/oevrigetekniskvidenskab/building-energy-design;837462;Building Energy Design;Universitetsuddannelser;Kandidatuddannelse;;851446;Aalborg Universitet;851;Aalborg;1081;Nordjylland;202110-202409;58;9;;E2024F2025;53;55;116;202111-202311;150;57;13;11;20;Videnservice;Industri;Bygge og anlæg;Øvrige brancher;89;202104-202412;34;10;;202101-202312;17;38.500;36.600;39.400;;Ingen data;;;;Ingen data;;;;;;21;54;202310-202312;19;19;3,74;202310-202312;20;20;3,95;20;20;3,85;202310-202312;202310-202312;19;19;3,63;49,0;51;17;12,0;16;80;202310-202312;20;20;4,05;25,00;0,00;E2024F2025;0,00;75,00;202310-202312;20;20;3,80;202310-202312;20;20;3,65;202310-202312;20;20;3,55;202310-202312;20;20;3,30;202310-202312;21;Projektarbejde (både individuelt og i grupper);Forelæsninger;Gruppearbejde (læsegruppe, studiegruppe);Selvstudie (forberedelse, læsning, hjemmeopgaver);Øvelsestimer (herunder værksteds- og laboratoriearbejde);202310-202312;18;18;3,33;0,00;28,00;17,00;50,00;6,00;202310-202312;18;18;3,11;0,00;28,00;39,00;28,00;6,00;202310-202312;19;19;3,63;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;
udb2-kacivbygenergidesign;999999;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/tekniskvidenskabeligekandidatuddannelser/oevrigetekniskvidenskab/building-energy-design;837462;Building Energy Design;Universitetsuddannelser;Kandidatuddannelse;;999999;Uddannelsen på landsplan;;;;;202110-202409;58;9;;E2024F2025;53;55;116;202111-202311;150;57;13;11;20;Videnservice;Industri;Bygge og anlæg;Øvrige brancher;89;202104-202412;34;10;;202101-202312;17;38.500;36.600;39.400;;Ingen data;;;;Ingen data;;;;;;21;54;202310-202312;19;19;3,74;202310-202312;20;20;3,95;20;20;3,85;202310-202312;202310-202312;19;19;3,63;49,0;51;17;12,0;16;80;202310-202312;20;20;4,05;25,00;0,00;E2024F2025;0,00;75,00;202310-202312;20;20;3,80;202310-202312;20;20;3,65;202310-202312;20;20;3,55;202310-202312;20;20;3,30;202310-202312;21;Projektarbejde (både individuelt og i grupper);Forelæsninger;Gruppearbejde (læsegruppe, studiegruppe);Selvstudie (forberedelse, læsning, hjemmeopgaver);Øvelsestimer (herunder værksteds- og laboratoriearbejde);202310-202312;18;18;3,33;0,00;28,00;17,00;50,00;6,00;202310-202312;18;18;3,11;0,00;28,00;39,00;28,00;6,00;202310-202312;19;19;3,63;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;
udb2-kacivbyggeri;751431;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/tekniskvidenskabeligekandidatuddannelser/civilingenioeruddannelser/civil-and-architectural-engineering;834562;Civil and Architectural Engineering;Universitetsuddannelser;Kandidatuddannelse;;751465;Aarhus Universitet;751;Aarhus;1082;Midtjylland;202110-202409;217;10;;E2024F2025;22;137;135;202111-202311;1449;77;6;4;13;Videnservice;Industri;Bygge og anlæg;Øvrige brancher;92;202104-202412;164;3;;202101-202312;96;39.300;37.300;41.300;;202104-202412;99;0;;202101-202312;55;54.700;49.600;60.500;;59;40;202310-202312;53;54;4,13;202310-202312;58;58;4,28;58;58;4,26;202310-202312;202310-202312;54;54;4,07;43,0;50;52;8,0;30;83;202310-202312;57;58;3,63;25,00;0,00;E2024F2025;0,00;75,00;202310-202312;55;56;3,85;202310-202312;57;58;3,65;202310-202312;55;56;3,69;202310-202312;55;56;3,69;202310-202312;59;Klasseundervisning (holdundervisning);Projektarbejde (både individuelt og i grupper);Gruppearbejde (læsegruppe, studiegruppe);Selvstudie (forberedelse, læsning, hjemmeopgaver);Forelæsninger;202310-202312;49;49;3,82;2,00;8,00;27,00;33,00;31,00;202310-202312;49;49;3,73;4,00;6,00;31,00;31,00;29,00;202310-202312;53;54;4,17;32;29;202310-202312;27;22;Jeg fik job gennem mit netværk;22;Jeg søgte og blev ansat efter et stillingsopslag;15;Jeg blev headhuntet;15;Jeg fortsatte i job på den arbejdsplads, hvor jeg havde studiejob;202310-202312;27;11;0;78;0;11;0;0;202310-202312;27;39;202310-202312;27;Jeg har den uddannelse, som er en forudsætning for jobbet;Netværk (fagligt, privat eller formaliseret med mentor eller lignende);De kompetencer, jeg fik fra uddannelsen;Praktik (praktik, klinik eller projektorienteret forløb hos en offentlig eller privat virksomhed);Afsluttende opgave (projekt/speciale);202310-202312;26;Analytiske kompetencer;Tekniske kompetencer;Anvendelse af teori og metode inden for mit fagområde;Tværfaglige og projektorienterede kompetencer;Min evne til at arbejde struktureret og overholde deadlines;202310-202312;27;27;4,15;202310-202312;27;27;4,26;202310-202312;27;0;96;4;;;;;;;;;;Ingen data;
udb2-kacivbyggeri;999999;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/tekniskvidenskabeligekandidatuddannelser/civilingenioeruddannelser/civil-and-architectural-engineering;834562;Civil and Architectural Engineering;Universitetsuddannelser;Kandidatuddannelse;;999999;Uddannelsen på landsplan;;;;;202110-202409;217;10;;E2024F2025;22;137;135;202111-202311;1449;77;6;4;13;Videnservice;Industri;Bygge og anlæg;Øvrige brancher;92;202104-202412;164;3;;202101-202312;96;39.300;37.300;41.300;;202104-202412;99;0;;202101-202312;55;54.700;49.600;60.500;;59;40;202310-202312;53;54;4,13;202310-202312;58;58;4,28;58;58;4,26;202310-202312;202310-202312;54;54;4,07;43,0;50;52;8,0;30;83;202310-202312;57;58;3,63;25,00;0,00;E2024F2025;0,00;75,00;202310-202312;55;56;3,85;202310-202312;57;58;3,65;202310-202312;55;56;3,69;202310-202312;55;56;3,69;202310-202312;59;Klasseundervisning (holdundervisning);Projektarbejde (både individuelt og i grupper);Gruppearbejde (læsegruppe, studiegruppe);Selvstudie (forberedelse, læsning, hjemmeopgaver);Forelæsninger;202310-202312;49;49;3,82;2,00;8,00;27,00;33,00;31,00;202310-202312;49;49;3,73;4,00;6,00;31,00;31,00;29,00;202310-202312;53;54;4,17;32;29;202310-202312;27;22;Jeg fik job gennem mit netværk;22;Jeg søgte og blev ansat efter et stillingsopslag;15;Jeg blev headhuntet;15;Jeg fortsatte i job på den arbejdsplads, hvor jeg havde studiejob;202310-202312;27;11;0;78;0;11;0;0;202310-202312;27;39;202310-202312;27;Jeg har den uddannelse, som er en forudsætning for jobbet;Netværk (fagligt, privat eller formaliseret med mentor eller lignende);De kompetencer, jeg fik fra uddannelsen;Praktik (praktik, klinik eller projektorienteret forløb hos en offentlig eller privat virksomhed);Afsluttende opgave (projekt/speciale);202310-202312;26;Analytiske kompetencer;Tekniske kompetencer;Anvendelse af teori og metode inden for mit fagområde;Tværfaglige og projektorienterede kompetencer;Min evne til at arbejde struktureret og overholde deadlines;202310-202312;27;27;4,15;202310-202312;27;27;4,26;202310-202312;27;0;96;4;;;;;;;;;;Ingen data;
udb2-kacivbygkonstruktion;851416;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/tekniskvidenskabeligekandidatuddannelser/civilingenioeruddannelser/structural-and-civil-engineering;536160, 835562, 833562;Structural and Civil Engineering;Universitetsuddannelser;Kandidatuddannelse;;851446;Aalborg Universitet;851;Aalborg;1081;Nordjylland;202110-202409;53;4;;E2024F2025;82;178;0;202111-202311;3650;48;16;9;27;Videnservice;Offentlig administration, forsvar og politi;Industri;Øvrige brancher;71;202104-202412;71;2;;202101-202312;35;41.000;37.900;43.100;;202104-202412;227;0;;202101-202312;126;53.950;48.000;65.900;;24;65;202310-202312;19;19;4,00;202310-202312;23;23;4,17;23;23;4,39;202310-202312;202310-202312;19;19;3,68;46,0;57;19;7,5;13;87;202310-202312;23;23;3,57;37,50;0,00;E2024F2025;0,00;62,50;202310-202312;20;20;3,85;202310-202312;21;22;3,86;202310-202312;20;20;3,90;202310-202312;20;20;3,70;202310-202312;24;Projektarbejde (både individuelt og i grupper);Gruppearbejde (læsegruppe, studiegruppe);Forelæsninger;Selvstudie (forberedelse, læsning, hjemmeopgaver);Klasseundervisning (holdundervisning);202310-202312;18;18;3,22;11,00;17,00;22,00;39,00;11,00;202310-202312;17;18;3,65;6,00;24,00;6,00;29,00;35,00;202310-202312;19;19;3,68;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;
udb2-kacivbygkonstruktion;999999;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/tekniskvidenskabeligekandidatuddannelser/civilingenioeruddannelser/structural-and-civil-engineering;536160, 835562, 833562;Structural and Civil Engineering;Universitetsuddannelser;Kandidatuddannelse;;999999;Uddannelsen på landsplan;;;;;202110-202409;53;4;;E2024F2025;82;178;0;202111-202311;3650;48;16;9;27;Videnservice;Offentlig administration, forsvar og politi;Industri;Øvrige brancher;71;202104-202412;78;3;;202101-202312;35;41.000;37.900;43.100;;202104-202412;568;0;;202101-202312;126;53.950;48.000;65.900;;24;65;202310-202312;19;19;4,00;202310-202312;23;23;4,17;23;23;4,39;202310-202312;202310-202312;19;19;3,68;46,0;57;19;7,5;13;87;202310-202312;23;23;3,57;37,50;0,00;E2024F2025;0,00;62,50;202310-202312;20;20;3,85;202310-202312;21;22;3,86;202310-202312;20;20;3,90;202310-202312;20;20;3,70;202310-202312;24;Projektarbejde (både individuelt og i grupper);Gruppearbejde (læsegruppe, studiegruppe);Forelæsninger;Selvstudie (forberedelse, læsning, hjemmeopgaver);Klasseundervisning (holdundervisning);202310-202312;18;18;3,22;11,00;17,00;22,00;39,00;11,00;202310-202312;17;18;3,65;6,00;24,00;6,00;29,00;35,00;202310-202312;19;19;3,68;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;
udb2-kacivbygning;280442;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/tekniskvidenskabeligekandidatuddannelser/civilingenioeruddannelser/civil-engineering;833562, 836662;Civil Engineering;Universitetsuddannelser;Kandidatuddannelse;;173405;Danmarks Tekniske Universitet;173;Lyngby-Taarbæk;1084;Hovedstaden;202110-202409;237;3;;E2024F2025;29;144;168;202111-202311;3187;72;7;4;17;Videnservice;Bygge og anlæg;Industri;Øvrige brancher;88;202104-202412;324;3;;202101-202312;158;40.850;38.200;43.300;;202104-202412;325;0;;202101-202312;191;56.100;48.500;63.900;;71;36;202310-202312;69;69;4,45;202310-202312;70;70;4,31;;1;;Ingen data;202310-202312;68;69;4,22;36,0;51;66;12,0;50;91;202310-202312;69;70;4,41;25,00;0,00;E2024F2025;0,00;75,00;202310-202312;70;70;4,23;202310-202312;69;70;3,86;202310-202312;70;70;3,91;202310-202312;67;70;4,15;202310-202312;71;Forelæsninger;Projektarbejde (både individuelt og i grupper);Gruppearbejde (læsegruppe, studiegruppe);Selvstudie (forberedelse, læsning, hjemmeopgaver);Klasseundervisning (holdundervisning);202310-202312;68;68;3,26;3,00;24,00;29,00;32,00;12,00;202310-202312;68;68;3,40;6,00;19,00;26,00;26,00;22,00;202310-202312;69;69;4,17;55;27;202310-202312;44;32;Jeg fortsatte i job på den arbejdsplads, hvor jeg havde studiejob;30;Jeg søgte og blev ansat efter et stillingsopslag;14;Jeg fik job gennem mit netværk;9;Jeg søgte uopfordret;202310-202312;44;18;0;66;0;16;0;0;202310-202312;44;39;202310-202312;43;De kompetencer, jeg fik fra uddannelsen;Jeg har den uddannelse, som er en forudsætning for jobbet;Netværk (fagligt, privat eller formaliseret med mentor eller lignende);Afsluttende opgave (projekt/speciale);Studiejob;202310-202312;42;Anvendelse af teori og metode inden for mit fagområde;Tilegnelse af ny viden;Min evne til at arbejde struktureret og overholde deadlines;Analytiske kompetencer;Tekniske kompetencer;202310-202312;44;44;3,89;202310-202312;44;44;4,00;202310-202312;44;0;89;11;;;;;;;;;;Ingen data;
udb2-kacivbygning;999999;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/tekniskvidenskabeligekandidatuddannelser/civilingenioeruddannelser/civil-engineering;833562, 836662;Civil Engineering;Universitetsuddannelser;Kandidatuddannelse;;999999;Uddannelsen på landsplan;;;;;202110-202409;237;3;;E2024F2025;29;144;168;202111-202311;3187;72;7;4;17;Videnservice;Bygge og anlæg;Industri;Øvrige brancher;88;202104-202412;324;3;;202101-202312;158;40.850;38.200;43.300;;202104-202412;564;0;;202101-202312;191;56.100;48.500;63.900;;71;36;202310-202312;69;69;4,45;202310-202312;70;70;4,31;;1;;Ingen data;202310-202312;68;69;4,22;36,0;51;66;12,0;50;91;202310-202312;69;70;4,41;25,00;0,00;E2024F2025;0,00;75,00;202310-202312;70;70;4,23;202310-202312;69;70;3,86;202310-202312;70;70;3,91;202310-202312;67;70;4,15;202310-202312;71;Forelæsninger;Projektarbejde (både individuelt og i grupper);Gruppearbejde (læsegruppe, studiegruppe);Selvstudie (forberedelse, læsning, hjemmeopgaver);Klasseundervisning (holdundervisning);202310-202312;68;68;3,26;3,00;24,00;29,00;32,00;12,00;202310-202312;68;68;3,40;6,00;19,00;26,00;26,00;22,00;202310-202312;69;69;4,17;55;27;202310-202312;44;32;Jeg fortsatte i job på den arbejdsplads, hvor jeg havde studiejob;30;Jeg søgte og blev ansat efter et stillingsopslag;14;Jeg fik job gennem mit netværk;9;Jeg søgte uopfordret;202310-202312;44;18;0;66;0;16;0;0;202310-202312;44;39;202310-202312;43;De kompetencer, jeg fik fra uddannelsen;Jeg har den uddannelse, som er en forudsætning for jobbet;Netværk (fagligt, privat eller formaliseret med mentor eller lignende);Afsluttende opgave (projekt/speciale);Studiejob;202310-202312;42;Anvendelse af teori og metode inden for mit fagområde;Tilegnelse af ny viden;Min evne til at arbejde struktureret og overholde deadlines;Analytiske kompetencer;Tekniske kompetencer;202310-202312;44;44;3,89;202310-202312;44;44;4,00;202310-202312;44;0;89;11;;;;;;;;;;Ingen data;
